Value Set Name,Code System,Code,Code Description
Ultrasound,LOINC,12068-3,Fetal Head Third Ventricle Narrative Study observation US
Ultrasound,LOINC,12067-5,Fetal Head Third Ventricle Study observation US
Ultrasound,LOINC,12066-7,Fetal Posterior fossa Narrative Study observation US
Ultrasound,LOINC,12065-9,Fetal Posterior fossa Study observation US
Ultrasound,LOINC,49508-5,Fetal Narrative [Interpretation] Study observation general US.doppler
Ultrasound,LOINC,12144-2,Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12134-3,Cerebral artery anterior Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12133-5,Fetal Cerebral artery anterior Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12136-8,Cerebral artery middle Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12135-0,Fetal Cerebral artery middle Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12137-6,Ovarian artery - left Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12138-4,Ovarian artery - right Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12139-2,Fetal Umbilical artery at fetus Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12140-0,Fetal Umbilical artery at placenta Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12141-8,Fetal Umbilical artery between fetus and placenta Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12142-6,Uterine artery - left Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12143-4,Uterine artery - right Systolic flow/Diastolic flow US.doppler
Ultrasound,LOINC,12145-9,Endometrium Thickness US
Ultrasound,LOINC,12146-7,Fetal Nuchal fold Thickness US
Ultrasound,LOINC,12147-5,Fetal Placenta Thickness US
Ultrasound,LOINC,49035-9,Fetal Nuchal fold [Multiple of the median] Thickness US
Ultrasound,LOINC,12149-1,Fetal Interventricular septum Thickness diastolic Measured by real time two dimension US
Ultrasound,LOINC,12148-3,Fetal Interventricular septum Thickness diastolic US.M-mode+Measured
Ultrasound,LOINC,12151-7,Fetal Left ventricular posterior wall Thickness diastolic Measured by real time two dimension US
Ultrasound,LOINC,12150-9,Fetal Left ventricular posterior wall Thickness diastolic US.M-mode+Measured
Ultrasound,LOINC,12153-3,Fetal Interventricular septum Thickness.systolic Measured by real time two dimension US
Ultrasound,LOINC,12152-5,Fetal Interventricular septum Thickness.systolic US.M-mode+Measured
Ultrasound,LOINC,12155-8,Fetal Left ventricular posterior wall Thickness.systolic Measured by real time two dimension US
Ultrasound,LOINC,12154-1,Fetal Left ventricular posterior wall Thickness.systolic US.M-mode+Measured
Ultrasound,LOINC,33068-8,Fetal Thoracic area US
Ultrasound,LOINC,15304-9,"Kidney - left Volume by derived from height, width and length (US)"
Ultrasound,LOINC,15310-6,Kidney - left Volume by derived.from ROT (US)
Ultrasound,LOINC,12162-4,Fetal Kidney - left Volume derived by US
Ultrasound,LOINC,15305-6,"Kidney - right Volume by derived from height, width and length (US)"
Ultrasound,LOINC,15311-4,Kidney - right Volume by derived.from ROT (US)
Ultrasound,LOINC,12163-2,Fetal Kidney - right Volume derived by US
Ultrasound,LOINC,12164-0,Ovary - left Volume derived by US
Ultrasound,LOINC,12165-7,Ovary - right Volume derived by US
Ultrasound,LOINC,15308-0,"Prostate Volume by derived from height, width and length (US)"
Ultrasound,LOINC,15315-5,Prostate Volume by derived by planimetry (US)
Ultrasound,LOINC,15314-8,Prostate Volume by derived.from ROT (US)
Ultrasound,LOINC,15326-2,"Prostate Adenoma Volume by derived from height, width and length (US)"
Ultrasound,LOINC,15327-0,Prostate Adenoma Volume by derived by planimetry (US)
Ultrasound,LOINC,15306-4,"Testis - left Volume by derived from height, width and length (US)"
Ultrasound,LOINC,15312-2,Testis - left Volume by derived.from ROT (US)
Ultrasound,LOINC,15307-2,"Testis - right Volume by derived from height, width and length (US)"
Ultrasound,LOINC,15313-0,Testis - right Volume by derived.from ROT (US)
Ultrasound,LOINC,15321-3,Urinary bladder Volume by derived by EMP (US)
Ultrasound,LOINC,15309-8,"Urinary bladder Volume by derived from height, width and length (US)"
Ultrasound,LOINC,33192-6,"Uterus Volume derived from length, width and thickness (US)"
Ultrasound,LOINC,12166-5,Fetal Yolk sac Volume US
Ultrasound,LOINC,12169-9,Fetal Urinary bladder Volume.pre void US
Ultrasound,LOINC,12168-1,Fetal Urinary bladder Volume post void US
Ultrasound,LOINC,15287-6,Kidney - left Width by US
Ultrasound,LOINC,15290-0,Kidney - right Width by US
Ultrasound,LOINC,15302-3,Prostate Width by US
Ultrasound,LOINC,15293-4,Testis - left Width by US
Ultrasound,LOINC,15296-7,Testis - right Width by US
Ultrasound,LOINC,15299-1,Urinary bladder Width by US
Ultrasound,LOINC,33197-5,Fetal Lateral cerebral ventricles Anterior horn width US
Ultrasound,LOINC,12170-7,Fetal Head Hemisphere width US
Ultrasound,LOINC,33196-7,Fetal Lateral cerebral ventricles Posterior horn width US
Ultrasound,LOINC,33069-6,Fetal Neck.soft tissue Translucency width US
Ultrasound,LOINC,53680-5,Fetal Lateral cerebral ventricle - right Transverse width US
Ultrasound,LOINC,12171-5,Fetal Lateral cerebral ventricles Transverse width US
Ultrasound,LOINC,80065-6,Mitral valve A-wave duration by US.doppler
Ultrasound,LOINC,29474-4,Hepatic vein Maximum A wave reversal by US.doppler
Ultrasound,LOINC,29453-8,Pulmonary vein Maximum A wave reversal by US.doppler
Ultrasound,LOINC,29482-7,Hepatic vein Maximum A wave reversal by US.doppler --expiration
Ultrasound,LOINC,29478-5,Hepatic vein Maximum A wave reversal by US.doppler --inspiration
Ultrasound,LOINC,17978-8,Mitral valve Peak A wave by US.doppler
Ultrasound,LOINC,18030-7,Tricuspid valve Peak A wave by US.doppler
Ultrasound,LOINC,73812-0,Abnormal conditions of the newborn [US Standard Certificate of Live Birth]
Ultrasound,LOINC,17979-6,Anterior mitral valve leaflet A-C interval by US.M-mode
Ultrasound,LOINC,17980-4,Anterior mitral valve leaflet A-C slope [Velocity] by US.M-mode
Ultrasound,LOINC,20168-1,Circulatory system Acceleration by US.doppler
Ultrasound,LOINC,17981-2,Aortic valve Acceleration by US.doppler
Ultrasound,LOINC,20270-5,Mitral valve Acceleration by US.doppler
Ultrasound,LOINC,17982-0,Pulmonic valve Acceleration by US.doppler
Ultrasound,LOINC,17983-8,Tricuspid valve Acceleration by US.doppler
Ultrasound,LOINC,20167-3,Circulatory system Acceleration slope by US.doppler
Ultrasound,LOINC,20269-7,Mitral valve Acceleration slope by US.doppler
Ultrasound,LOINC,72037-5,Arteriovenous graft assessed frequency [US.doppler]
Ultrasound,LOINC,72038-3,Arteriovenous graft assessed using doppler [US.doppler]
Ultrasound,LOINC,74498-7,Autopsy or histological placental examination results were used [US Standard Report of Fetal Death]
Ultrasound,LOINC,73768-4,Autopsy was performed [US Standard Report of Fetal Death]
Ultrasound,LOINC,73764-3,Birth attendant title [US Standard Certificate of Live Birth]
Ultrasound,LOINC,20355-4,Peak blood flow 2 by US.doppler
Ultrasound,LOINC,20254-9,Tricuspid valve regurgitant jet Peak blood flow 2 by US.doppler
Ultrasound,LOINC,20356-2,Mean blood flow 2 by US.doppler
Ultrasound,LOINC,80066-4,Mitral valve Maximum A-wave velocity by US.doppler
Ultrasound,LOINC,79923-9,Tricuspid valve Maximum A-wave velocity by US.doppler
Ultrasound,LOINC,79913-0,Mitral valve Maximum blood flow velocity during diastole by US.doppler
Ultrasound,LOINC,79927-0,Tricuspid valve Maximum blood flow velocity during diastole by US.doppler
Ultrasound,LOINC,80070-6,Mitral valve Maximum E-wave velocity by US.doppler
Ultrasound,LOINC,79925-4,Tricuspid valve Maximum E-wave velocity by US.doppler
Ultrasound,LOINC,81398-0,Mitral valve Maximum E-wave velocity/Flow propagation velocity.E wave by US.M-mode+doppler.A4C
Ultrasound,LOINC,81386-5,Mitral valve Maximum E-wave velocity/Tissue velocity.E-wave.max by US.doppler+tissue doppler
Ultrasound,LOINC,20277-0,Mitral valve Maximum blood flow velocity by US.doppler
Ultrasound,LOINC,79964-3,Aortic valve Maximum blood flow velocity during systole by US.doppler
Ultrasound,LOINC,80029-2,Left ventricular outflow tract Maximum blood flow velocity during systole by US.doppler
Ultrasound,LOINC,79920-5,Pulmonic valve Maximum blood flow velocity during systole by US.doppler
Ultrasound,LOINC,79961-9,Aortic valve Mean flow velocity during systole by US.doppler
Ultrasound,LOINC,79928-8,Pulmonic valve Blood flow acceleration time during systole by US.doppler
Ultrasound,LOINC,79931-2,Tricuspid valve Blood flow deceleration time during diastole by US.doppler
Ultrasound,LOINC,78191-4,Mitral valve E-wave deceleration time by US.doppler
Ultrasound,LOINC,20173-1,Aortic valve regurgitant jet Peak diastole flow by US.doppler
Ultrasound,LOINC,29472-8,Hepatic vein Peak diastole flow by US.doppler
Ultrasound,LOINC,29451-2,Pulmonary vein Peak diastole flow by US.doppler
Ultrasound,LOINC,29427-2,Pulmonary vein - left lower Peak diastole flow by US.doppler
Ultrasound,LOINC,29424-9,Pulmonary vein - left upper Peak diastole flow by US.doppler
Ultrasound,LOINC,29421-5,Pulmonary vein - right lower Peak diastole flow by US.doppler
Ultrasound,LOINC,29418-1,Pulmonary vein - right upper Peak diastole flow by US.doppler
Ultrasound,LOINC,18165-1,Pulmonic valve regurgitant jet Peak diastole flow by US.doppler
Ultrasound,LOINC,29480-1,Hepatic vein Peak diastole flow by US.doppler --expiration
Ultrasound,LOINC,29476-9,Hepatic vein Peak diastole flow by US.doppler --inspiration
Ultrasound,LOINC,20172-3,Aortic valve regurgitant jet End-diastolic blood flow by US.doppler
Ultrasound,LOINC,20351-3,Maximum blood flow by US.doppler
Ultrasound,LOINC,20368-7,Interventricular septal defect Maximum blood flow by US.doppler
Ultrasound,LOINC,18162-8,Pulmonic valve Maximum blood flow by US.doppler
Ultrasound,LOINC,18161-0,Tricuspid valve Maximum blood flow by US.doppler
Ultrasound,LOINC,20183-0,Aortic valve Maximum blood flow by US.doppler --at stenosis
Ultrasound,LOINC,20352-1,Circulatory system Mean blood flow by US.doppler
Ultrasound,LOINC,20232-5,Left ventricular outflow tract Mean blood flow by US.doppler
Ultrasound,LOINC,20302-6,Right ventricular outflow tract Mean blood flow by US.doppler
Ultrasound,LOINC,11678-0,Pulmonary valve Mean blood flow by US.doppler
Ultrasound,LOINC,20284-6,Pulmonic valve distal Mean blood flow by US.doppler
Ultrasound,LOINC,20350-5,Tricuspid valve Mean blood flow by US.doppler
Ultrasound,LOINC,18163-6,Aorta root Peak systolic flow by US.doppler
Ultrasound,LOINC,18164-4,Left ventricular outflow tract Peak systolic flow by US.doppler
Ultrasound,LOINC,18080-2,Right ventricular outflow tract Peak systolic flow by US.doppler
Ultrasound,LOINC,29471-0,Hepatic vein Peak systolic flow by US.doppler
Ultrasound,LOINC,20268-9,Mitral valve regurgitant jet Peak systolic flow by US.doppler
Ultrasound,LOINC,29450-4,Pulmonary vein Peak systolic flow by US.doppler
Ultrasound,LOINC,29426-4,Pulmonary vein - left lower Peak systolic flow by US.doppler
Ultrasound,LOINC,29423-1,Pulmonary vein - left upper Peak systolic flow by US.doppler
Ultrasound,LOINC,29420-7,Pulmonary vein - right lower Peak systolic flow by US.doppler
Ultrasound,LOINC,29454-6,Pulmonary vein - right upper Peak systolic flow by US.doppler
Ultrasound,LOINC,18166-9,Tricuspid valve regurgitant jet Peak systolic flow by US.doppler
Ultrasound,LOINC,29473-6,Hepatic vein Peak systolic flow/Peak diastole flow by US.doppler
Ultrasound,LOINC,29483-5,Hepatic vein Peak systolic flow/Peak diastole flow by US.doppler derived
Ultrasound,LOINC,29464-5,Pulmonary vein Peak systolic flow/Peak diastole flow by US.doppler
Ultrasound,LOINC,29452-0,Pulmonary vein Peak systolic flow/Peak diastole flow by US.doppler derived
Ultrasound,LOINC,29428-0,Pulmonary vein - left lower Peak systolic flow/Peak diastole flow by US.doppler
Ultrasound,LOINC,29458-7,Pulmonary vein - left lower Peak systolic flow/Peak diastole flow by US.doppler derived
Ultrasound,LOINC,29425-6,Pulmonary vein - left upper Peak systolic flow/Peak diastole flow by US.doppler
Ultrasound,LOINC,29457-9,Pulmonary vein - left upper Peak systolic flow/Peak diastole flow by US.doppler derived
Ultrasound,LOINC,29422-3,Pulmonary vein - right lower Peak systolic flow/Peak diastole flow by US.doppler
Ultrasound,LOINC,29456-1,Pulmonary vein - right lower Peak systolic flow/Peak diastole flow by US.doppler derived
Ultrasound,LOINC,29419-9,Pulmonary vein - right upper Peak systolic flow/Peak diastole flow by US.doppler
Ultrasound,LOINC,29455-3,Pulmonary vein - right upper Peak systolic flow/Peak diastole flow by US.doppler derived
Ultrasound,LOINC,29481-9,Hepatic vein Peak systolic flow/Peak diastole flow by US.doppler --expiration
Ultrasound,LOINC,29485-0,Hepatic vein Peak systolic flow/Peak diastole flow by US.doppler derived --expiration
Ultrasound,LOINC,29477-7,Hepatic vein Peak systolic flow/Peak diastole flow by US.doppler --inspiration
Ultrasound,LOINC,29484-3,Hepatic vein Peak systolic flow/Peak diastole flow by US.doppler derived --inspiration
Ultrasound,LOINC,29479-3,Hepatic vein Peak systolic flow by US.doppler --expiration
Ultrasound,LOINC,29475-1,Hepatic vein Peak systolic flow by US.doppler --inspiration
Ultrasound,LOINC,18167-7,Aorta root Mean systolic flow by US.doppler
Ultrasound,LOINC,11706-9,Aortic valve Peak systolic flow by US.doppler
Ultrasound,LOINC,11708-5,Mitral valve Peak systolic flow by US.doppler
Ultrasound,LOINC,11710-1,Pulmonary valve Peak systolic flow by US.doppler
Ultrasound,LOINC,11712-7,Tricuspid valve Peak systolic flow by US.doppler
Ultrasound,LOINC,20278-8,Mitral valve Mean blood velocity by US.doppler
Ultrasound,LOINC,18168-5,Aorta root Blood velocity-time integral by US.doppler
Ultrasound,LOINC,18169-3,Aortic valve Blood velocity-time integral by US.doppler
Ultrasound,LOINC,18170-1,Left ventricular outflow tract Blood velocity-time integral by US.doppler
Ultrasound,LOINC,18171-9,Right ventricular outflow tract Blood velocity-time integral by US.doppler
Ultrasound,LOINC,18172-7,Mitral valve Blood velocity-time integral by US.doppler
Ultrasound,LOINC,29470-2,Mitral valve annulus Blood velocity-time integral by US.calculated
Ultrasound,LOINC,18173-5,Pulmonary artery Blood velocity-time integral by US.doppler
Ultrasound,LOINC,18174-3,Pulmonic valve Blood velocity-time integral by US.doppler
Ultrasound,LOINC,20354-7,Blood velocity-time integral by US.doppler
Ultrasound,LOINC,20358-8,Blood velocity-time integral 2 by US.doppler
Ultrasound,LOINC,82595-0,Mitral valve leaflet tip Velocity-time integral (VTI) for the area under A wave by US.doppler
Ultrasound,LOINC,79952-8,Aortic valve Velocity-time integral during diastole by US.doppler continuous wave
Ultrasound,LOINC,79914-8,Mitral valve Velocity-time integral during diastole by US.doppler
Ultrasound,LOINC,80053-2,Mitral valve annulus Velocity-time integral during diastole by US.doppler
Ultrasound,LOINC,18175-0,Tricuspid valve Velocity-time integral during diastole by US.doppler
Ultrasound,LOINC,82594-3,Mitral valve leaflet tip Velocity-time integral (VTI) for the area under E wave by US.doppler
Ultrasound,LOINC,79965-0,Aortic valve Velocity-time integral during systole by US.doppler
Ultrasound,LOINC,80030-0,Left ventricular outflow tract Velocity-time integral during systole by US.doppler
Ultrasound,LOINC,80089-6,Right ventricular outflow tract Velocity-time integral during systole by US.doppler
Ultrasound,LOINC,79910-6,Pulmonic valve Velocity-time integral during systole by US.doppler
Ultrasound,LOINC,80905-3,Body disposition method [US Standard Certificate of Death]
Ultrasound,LOINC,17992-9,Aorta root Cardiac output by US.doppler
Ultrasound,LOINC,81390-7,Left ventricular Cardiac output by US 3D
Ultrasound,LOINC,20206-9,Left ventricular Cardiac output by US.cubed.calculated
Ultrasound,LOINC,8735-3,Left ventricular Cardiac output by US.doppler
Ultrasound,LOINC,76564-4,Left ventricular Cardiac output by US.M-mode+Calculated
Ultrasound,LOINC,76566-9,Left ventricular Cardiac output by US.M-mode+Calculated by cube method
Ultrasound,LOINC,76570-1,Left ventricular Cardiac output by US.M-mode+Calculated by Gibson method
Ultrasound,LOINC,76568-5,Left ventricular Cardiac output by US.M-mode+Calculated by Teichholz method
Ultrasound,LOINC,20213-5,Left ventricular Cardiac output by US+Calculated by Teichholz method
Ultrasound,LOINC,17993-7,Mitral valve Cardiac output by US.doppler
Ultrasound,LOINC,8742-9,Pulmonary blood flow/Systemic blood flow by US.doppler
Ultrasound,LOINC,8749-4,Left ventricular Cardiac index by US.doppler
Ultrasound,LOINC,20192-1,Left ventricular Cardiac index by US.modified Simpson.calculated
Ultrasound,LOINC,20198-8,Left ventricular Cardiac index by US+Calculated by Teichholz method
Ultrasound,LOINC,8759-3,Right ventricular Cardiac index by US.doppler
Ultrasound,LOINC,20189-7,Ventricular Cardiac index by US.cubed.calculated
Ultrasound,LOINC,20193-9,Left ventricular Cardiac index 2 chamber by US.modified.single-plane.calculated
Ultrasound,LOINC,20194-7,Left ventricular Cardiac index 4 chamber by US.modified.single-plane.calculated
Ultrasound,LOINC,69453-9,Cause of death [US Standard Certificate of Death]
Ultrasound,LOINC,73813-8,Characteristics of labor and delivery [US Standard Certificate of Live Birth]
Ultrasound,LOINC,82340-1,Mitral valve Closure to opening [Time] by US.doppler
Ultrasound,LOINC,79930-4,Tricuspid valve Closure to opening [Time] by US.doppler
Ultrasound,LOINC,29460-3,Aorta Maximum coarctation flow [Velocity] by US.doppler
Ultrasound,LOINC,17995-2,Aorta Maximum coarctation gradient [Pressure] by US.doppler
Ultrasound,LOINC,73780-9,Congenital anomalies of the newborn [US Standard Certificate of Live Birth]
Ultrasound,LOINC,20177-2,Aorta root Crossection [Area] by US.calculated
Ultrasound,LOINC,80616-6,Date and time pronounced dead [US Standard Certificate of Death]
Ultrasound,LOINC,17997-8,Anterior mitral valve leaflet D-E excursion [Length] by US.M-mode
Ultrasound,LOINC,76061-1,Death cause other significant conditions Fetus [US Standard Report of Fetal Death]
Ultrasound,LOINC,17998-6,Aortic valve regurgitant jet Deceleration [Time] by US.doppler
Ultrasound,LOINC,17999-4,Mitral valve Deceleration [Time] by US.doppler
Ultrasound,LOINC,18000-0,Tricuspid valve Deceleration [Time] by US.doppler
Ultrasound,LOINC,18002-6,Mitral valve Deceleration slope [Acceleration] by US.doppler
Ultrasound,LOINC,18003-4,Aortic valve regurgitant jet Deceleration time slope by US.doppler
Ultrasound,LOINC,18001-8,Mitral valve Deceleration.pressure.half time by US.doppler
Ultrasound,LOINC,18008-3,Ventricular septal Defect.gradient.systole.maximum [Pressure] by US.doppler
Ultrasound,LOINC,18009-1,Ventricular septal Defect.gradient.systole.mean [Pressure] by US.doppler
Ultrasound,LOINC,29461-1,Ventricular septal Defect.velocity.systole.maximum by US.doppler
Ultrasound,LOINC,82338-5,Aorta.sinotubular junction Diameter by US.M-mode
Ultrasound,LOINC,11795-2,Aortic valve Diameter by US
Ultrasound,LOINC,11799-4,Pulmonary valve Diameter by US
Ultrasound,LOINC,11801-8,Tricuspid valve Diameter by US
Ultrasound,LOINC,20348-9,Tricuspid valve orifice Diameter.4 chamber by US
Ultrasound,LOINC,18024-0,Left atrial Diameter anterior-posterior systole by US.M-mode
Ultrasound,LOINC,73779-1,Down syndrome karyotype status [US Standard Certificate of Live Birth]
Ultrasound,LOINC,18034-9,Tricuspid valve regurgitant jet dP/dT (1 M/S to 3 M/S).systole [Pressure rate] by US.doppler
Ultrasound,LOINC,18035-6,Mitral valve regurgitant jet dP/dT (1M/S to 3 M/S) [Pressure rate] by US.doppler continuous wave
Ultrasound,LOINC,80048-2,Left ventricular Dyssynchrony index during systole by US.tissue doppler
Ultrasound,LOINC,18036-4,Anterior mitral valve leaflet E point to septal separation [Time] by US.M-mode
Ultrasound,LOINC,18037-2,Mitral valve Peak E wave by US.doppler
Ultrasound,LOINC,18031-5,Tricuspid valve Peak E wave by US.doppler
Ultrasound,LOINC,18038-0,Mitral valve Peak E wave/Peak A wave by US.doppler
Ultrasound,LOINC,18039-8,Tricuspid valve Peak E wave/Peak A wave by US.doppler
Ultrasound,LOINC,78190-6,Mitral valve lateral annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler
Ultrasound,LOINC,78189-8,Mitral valve medial annulus E-wave/Tissue velocity.E-wave.max by US.doppler+tissue doppler
Ultrasound,LOINC,18040-6,Anterior mitral valve leaflet E-F slope [Velocity] by US.M-mode
Ultrasound,LOINC,80069-8,Mitral valve Effective orifice area during diastole by US.doppler pressure half time
Ultrasound,LOINC,80067-2,Mitral valve Effective orifice area during diastole by US.doppler+Calculated by PISA method
Ultrasound,LOINC,79956-9,Aortic valve Effective orifice area during systole by US.doppler+Calculated by continuity Vmax
Ultrasound,LOINC,79958-5,Aortic valve Effective orifice area during systole by US.doppler+Calculated by continuity VTI
Ultrasound,LOINC,79957-7,Aortic valve Effective orifice area during systole (by US.doppler+Calculated by continuity Vmax)/Body surface area
Ultrasound,LOINC,79959-3,Aortic valve Effective orifice area during systole (by US.doppler+Calculated by continuity VTI)/Body surface area
Ultrasound,LOINC,77909-0,Aortic valve Effective regurgitant orifice area by US.doppler+Calculated by PISA method
Ultrasound,LOINC,77910-8,Aortic valve Effective regurgitant orifice area by US.doppler+Calculated by volumetric method
Ultrasound,LOINC,29448-8,Mitral valve Effective regurgitant orifice area by US.doppler+Calculated by PISA method
Ultrasound,LOINC,77914-0,Mitral valve Effective regurgitant orifice area by US.doppler+Calculated by volumetric method
Ultrasound,LOINC,81093-7,Tricuspid valve Effective regurgitant orifice area by US.doppler+Calculated by PISA method
Ultrasound,LOINC,81094-5,Tricuspid valve Effective regurgitant orifice area by US.doppler+Calculated by volumetric method
Ultrasound,LOINC,79960-1,Aortic valve Effective regurgitant orifice area during diastole by US.doppler+Calculated by PISA method
Ultrasound,LOINC,80071-4,Mitral valve Effective regurgitant orifice area during systole by US.doppler+Calculated by PISA method
Ultrasound,LOINC,79990-8,Left ventricular Ejection fraction by US.3D.segmentation
Ultrasound,LOINC,77889-4,Left ventricular Ejection fraction by US.M-mode+Calculated by cube method
Ultrasound,LOINC,18049-7,Left ventricular Ejection fraction by US.M-mode+Calculated by Teichholz method
Ultrasound,LOINC,81388-1,Right ventricular Ejection fraction by US 3D
Ultrasound,LOINC,18041-4,Aortic valve Ejection time by US.doppler
Ultrasound,LOINC,81391-5,Left ventricular outflow tract Ejection time by US.doppler
Ultrasound,LOINC,79929-6,Right ventricular Ejection time by US.doppler
Ultrasound,LOINC,20221-8,Ventricular Ejection time by US.doppler
Ultrasound,LOINC,18042-2,Pulmonic valve Ejection time by US.doppler
Ultrasound,LOINC,20224-2,Left ventricular Ejection time/Ejection time 2 by US.calculated
Ultrasound,LOINC,29486-8,Left atrial appendage Maximum emptying [Velocity] by US.doppler
Ultrasound,LOINC,79995-7,Left ventricular End-diastolic volume by US.3D.segmentation
Ultrasound,LOINC,20235-8,Left ventricular End-diastolic volume by US.cubed.calculated
Ultrasound,LOINC,76547-9,Left ventricular End-diastolic volume by US.M-mode+Calculated by cube method
Ultrasound,LOINC,76550-3,Left ventricular End-diastolic volume by US.M-mode+Calculated by Gibson method
Ultrasound,LOINC,20238-2,Left ventricular End-diastolic volume by US.M-mode+Calculated by Teichholz method
Ultrasound,LOINC,80000-3,Left ventricular End-systolic volume by US.3D.segmentation
Ultrasound,LOINC,76552-9,Left ventricular End-systolic volume by US.M-mode+Calculated by cube method
Ultrasound,LOINC,76555-2,Left ventricular End-systolic volume by US.M-mode+Calculated by Gibson method
Ultrasound,LOINC,24530-8,Left ventricular End-systolic volume by US.M-mode+Calculated by Teichholz method
Ultrasound,LOINC,29465-2,Left ventricular End-systolic volume by US.Teicholz.calculated
Ultrasound,LOINC,73811-2,Estimated timing of fetal death [US Standard Report of Fetal Death]
Ultrasound,LOINC,77903-3,Tricuspid valve annulus Excursion distance during systole by US.M-mode
Ultrasound,LOINC,76400-1,Fetal delivery information Document [US Standard Report of Fetal Death]
Ultrasound,LOINC,73761-9,Fetal presentation--at birth [US Standard Certificate of Live Birth]
Ultrasound,LOINC,20346-3,Right atrial Diastolic filling period by US
Ultrasound,LOINC,73762-7,Final route and method of delivery [US Standard Certificate of Live Birth]
Ultrasound,LOINC,20274-7,Mitral valve Flow [Area] by US+Calculated
Ultrasound,LOINC,20347-1,Tricuspid valve Flow [Area] by US.calculated
Ultrasound,LOINC,80072-2,Mitral valve Flow propagation velocity.E-wave by US.M-mode+doppler.A4C
Ultrasound,LOINC,20226-7,Flow [Area] by US+Calculated
Ultrasound,LOINC,29435-5,Left ventricular Fractional shortening minor axis by US.M-mode
Ultrasound,LOINC,20353-9,Region of interest Gradient [Pressure] by US.doppler
Ultrasound,LOINC,20357-0,Region of interest Gradient 2 [Pressure] by US.doppler
Ultrasound,LOINC,20248-1,Gradient 2 maximum [Pressure] by US+Calculated
Ultrasound,LOINC,20257-2,Mean gradient 2 [Pressure] by US+Calculated
Ultrasound,LOINC,78182-3,Pulmonic valve regurgitant jet Maximum gradient during diastole [Pressure] by US.doppler
Ultrasound,LOINC,18055-4,Tricuspid valve Maximum gradient during diastole [Pressure] by US.doppler
Ultrasound,LOINC,80074-8,Mitral valve Maximum gradient during diastole [Pressure Difference] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,78177-3,Aortic valve regurgitant jet Mean gradient during diastole [Pressure] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,18056-2,Tricuspid valve Mean gradient during diastole [Pressure] by US.doppler
Ultrasound,LOINC,80073-0,Mitral valve Mean gradient during diastole [Pressure Difference] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,20249-9,Aortic valve regurgitant jet Peak gradient [Pressure] by US+Calculated
Ultrasound,LOINC,20247-3,Peak gradient [Pressure] by US+Calculated
Ultrasound,LOINC,20299-4,Right ventricular Peak gradient [Pressure] by US.doppler
Ultrasound,LOINC,18057-0,Mitral valve Peak gradient [Pressure] by US.doppler
Ultrasound,LOINC,20250-7,Mitral valve regurgitant jet Peak gradient [Pressure] by US+Calculated
Ultrasound,LOINC,18058-8,Pulmonic valve Peak gradient [Pressure] by US.doppler
Ultrasound,LOINC,20251-5,Pulmonic valve regurgitant jet Peak gradient [Pressure] by US.calculated
Ultrasound,LOINC,20256-4,Mean gradient [Pressure] by US.doppler
Ultrasound,LOINC,20255-6,Mean gradient [Pressure] by US+Calculated
Ultrasound,LOINC,20300-0,Right ventricular Mean gradient [Pressure] by US.doppler
Ultrasound,LOINC,18059-6,Mitral valve Mean gradient [Pressure] by US.doppler
Ultrasound,LOINC,78178-1,Mitral valve regurgitant jet Mean gradient [Pressure] by US.doppler
Ultrasound,LOINC,18060-4,Pulmonic valve Mean gradient [Pressure] by US.doppler
Ultrasound,LOINC,20259-8,Mean gradient/Gradient 2 mean by US.doppler calculated
Ultrasound,LOINC,18061-2,Aortic valve Maximum gradient during systole [Pressure] by US.doppler derived full Bernoulli
Ultrasound,LOINC,18062-0,Aortic valve Maximum gradient during systole [Pressure] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,18064-6,Left ventricular outflow tract Maximum gradient during systole [Pressure] by US.doppler
Ultrasound,LOINC,18065-3,Tricuspid valve regurgitant jet Maximum gradient during systole [Pressure] by US.doppler
Ultrasound,LOINC,79963-5,Aortic valve Maximum gradient during systole [Pressure Difference] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,80058-1,Mitral valve Maximum gradient during systole [Pressure Difference] by US.doppler+Calculated by simplified Bernoulli
Ultrasound,LOINC,18066-1,Aortic valve Mean systole gradient [Pressure] by US.doppler derived full Bernoulli
Ultrasound,LOINC,18063-8,Aortic valve Mean systole gradient [Pressure] by US.doppler+Calculated by simplified Bernoulli
