Value Set Name,Code,Code System
Fracture,S32.391B,ICD10CM
Fracture, S32.392A,ICD10CM
Fracture, S32.392B,ICD10CM
Fracture, S32.399A,ICD10CM
Fracture, S32.399B,ICD10CM
Fracture, S32.401A,ICD10CM
Fracture, S32.401B,ICD10CM
Fracture, S32.402A,ICD10CM
Fracture, S32.402B,ICD10CM
Fracture,S32.409A,ICD10CM
Fracture, S32.409B,ICD10CM
Fracture, S32.411A,ICD10CM
Fracture, S32.411B,ICD10CM
Fracture, S32.412A,ICD10CM
Fracture, S32.412B,ICD10CM
Fracture, S32.413A,ICD10CM
Fracture, S32.413B,ICD10CM
Fracture, S32.414A,ICD10CM
Fracture,S32.414B,ICD10CM
Fracture, S32.415A,ICD10CM
Fracture, S32.415B,ICD10CM
Fracture, S32.416A,ICD10CM
Fracture, S32.416B,ICD10CM
Fracture, S32.421A,ICD10CM
Fracture, S32.421B,ICD10CM
Fracture, S32.422A,ICD10CM
Fracture,S32.422B,ICD10CM
Fracture,S32.423A,ICD10CM
Fracture, S32.423B,ICD10CM
Fracture, S32.424A,ICD10CM
Fracture, S32.424B,ICD10CM
Fracture, S32.425A,ICD10CM
Fracture, S32.425B,ICD10CM
Fracture, S32.426A,ICD10CM
Fracture, S32.426B,ICD10CM
Fracture,S32.431A,ICD10CM
Fracture,S32.431B,ICD10CM
Fracture, S32.432A,ICD10CM
Fracture, S32.432B,ICD10CM
Fracture, S32.433A,ICD10CM
Fracture, S32.433B,ICD10CM
Fracture, S32.434A,ICD10CM
Fracture, S32.434B,ICD10CM
Fracture, S32.435A,ICD10CM
Fracture,S32.435B,ICD10CM
Fracture,S32.436A,ICD10CM
Fracture, S32.436B,ICD10CM
Fracture, S32.441A,ICD10CM
Fracture, S32.441B,ICD10CM
Fracture, S32.442A,ICD10CM
Fracture, S32.442B,ICD10CM
Fracture, S32.443A,ICD10CM
Fracture, S32.443B,ICD10CM
Fracture,S32.444A,ICD10CM
Fracture,S32.444B,ICD10CM
Fracture, S32.445A,ICD10CM
Fracture, S32.445B,ICD10CM
Fracture, S32.446A,ICD10CM
Fracture, S32.446B,ICD10CM
Fracture, S32.451A,ICD10CM
Fracture, S32.451B,ICD10CM
Fracture, S32.452A,ICD10CM
Fracture,S32.452B,ICD10CM
Fracture,S32.453A,ICD10CM
Fracture, S32.453B,ICD10CM
Fracture, S32.454A,ICD10CM
Fracture, S32.454B,ICD10CM
Fracture, S32.455A,ICD10CM
Fracture, S32.455B,ICD10CM
Fracture, S32.456A,ICD10CM
Fracture, S32.456B,ICD10CM
Fracture,S32.461A,ICD10CM
Fracture,S32.461B,ICD10CM
Fracture, S32.462A,ICD10CM
Fracture, S32.462B,ICD10CM
Fracture, S32.463A,ICD10CM
Fracture, S32.463B,ICD10CM
Fracture, S32.464A,ICD10CM
Fracture, S32.464B,ICD10CM
Fracture, S32.465A,ICD10CM
Fracture,S32.465B,ICD10CM
Fracture,S32.466A,ICD10CM
Fracture, S32.466B,ICD10CM
Fracture, S32.471A,ICD10CM
Fracture, S32.471B,ICD10CM
Fracture, S32.472A,ICD10CM
Fracture, S32.472B,ICD10CM
Fracture, S32.473A,ICD10CM
Fracture, S32.473B,ICD10CM
Fracture,S32.474A,ICD10CM
Fracture,S32.474B,ICD10CM
Fracture, S32.475A,ICD10CM
Fracture, S32.475B,ICD10CM
Fracture, S32.476A,ICD10CM
Fracture, S32.476B,ICD10CM
Fracture, S32.481A,ICD10CM
Fracture, S32.481B,ICD10CM
Fracture, S32.482A,ICD10CM
Fracture,S32.482B,ICD10CM
Fracture,S32.483A,ICD10CM
Fracture, S32.483B,ICD10CM
Fracture, S32.484A,ICD10CM
Fracture, S32.484B,ICD10CM
Fracture, S32.485A,ICD10CM
Fracture, S32.485B,ICD10CM
Fracture, S32.486A,ICD10CM
Fracture, S32.486B,ICD10CM
Fracture, S32.491A,ICD10CM
Fracture,S32.491B,ICD10CM
Fracture, S32.492A,ICD10CM
Fracture, S32.492B,ICD10CM
Fracture, S32.499A,ICD10CM
Fracture, S32.499B,ICD10CM
Fracture, S32.501A,ICD10CM
Fracture, S32.501B,ICD10CM
Fracture, S32.502A,ICD10CM
Fracture,S32.502B,ICD10CM
Fracture,S32.509A,ICD10CM
Fracture, S32.509B,ICD10CM
Fracture, S32.511A,ICD10CM
Fracture, S32.511B,ICD10CM
Fracture, S32.512A,ICD10CM
Fracture, S32.512B,ICD10CM
Fracture, S32.519A,ICD10CM
Fracture, S32.519B,ICD10CM
Fracture,S32.591A,ICD10CM
Fracture,S32.591B,ICD10CM
Fracture, S32.592A,ICD10CM
Fracture, S32.592B,ICD10CM
Fracture, S32.599A,ICD10CM
Fracture, S32.599B,ICD10CM
Fracture, S32.601A,ICD10CM
Fracture, S32.601B,ICD10CM
Fracture, S32.602A,ICD10CM
Fracture,S32.602B,ICD10CM
Fracture,S32.609A,ICD10CM
Fracture, S32.609B,ICD10CM
Fracture, S32.611A,ICD10CM
Fracture, S32.611B,ICD10CM
Fracture, S32.612A,ICD10CM
Fracture, S32.612B,ICD10CM
Fracture, S32.613A,ICD10CM
Fracture, S32.613B,ICD10CM
Fracture,S32.614A,ICD10CM
Fracture,S32.614B,ICD10CM
Fracture, S32.615A,ICD10CM
Fracture, S32.615B,ICD10CM
Fracture, S32.616A,ICD10CM
Fracture, S32.616B,ICD10CM
Fracture, S32.691A,ICD10CM
Fracture, S32.691B,ICD10CM
Fracture, S32.692A,ICD10CM
Fracture,S32.692B,ICD10CM
Fracture,S32.699A,ICD10CM
Fracture, S32.699B,ICD10CM
Fracture, S32.810A,ICD10CM
Fracture, S32.810B,ICD10CM
Fracture, S32.811A,ICD10CM
Fracture, S32.811B,ICD10CM
Fracture, S32.82XA,ICD10CM
Fracture, S32.82XB,ICD10CM
Fracture,S32.89XA,ICD10CM
Fracture,S32.89XB,ICD10CM
Fracture, S32.9XXA,ICD10CM
Fracture, S32.9XXB,ICD10CM
Fracture, S42.001A,ICD10CM
Fracture, S42.001B,ICD10CM
Fracture, S42.002A,ICD10CM
Fracture, S42.002B,ICD10CM
Fracture, S42.009A,ICD10CM
Fracture,S42.009B,ICD10CM
Fracture,S42.011A,ICD10CM
Fracture, S42.011B,ICD10CM
Fracture, S42.012A,ICD10CM
Fracture, S42.012B,ICD10CM
Fracture, S42.013A,ICD10CM
Fracture, S42.013B,ICD10CM
Fracture, S42.014A,ICD10CM
Fracture, S42.014B,ICD10CM
Fracture,S42.015A,ICD10CM
Fracture,S42.015B,ICD10CM
Fracture, S42.016A,ICD10CM
Fracture, S42.016B,ICD10CM
Fracture, S42.017A,ICD10CM
Fracture, S42.017B,ICD10CM
Fracture, S42.018A,ICD10CM
Fracture, S42.018B,ICD10CM
Fracture, S42.019A,ICD10CM
Fracture,S42.019B,ICD10CM
Fracture,S42.021A,ICD10CM
Fracture, S42.021B,ICD10CM
Fracture, S42.022A,ICD10CM
Fracture, S42.022B,ICD10CM
Fracture, S42.023A,ICD10CM
Fracture, S42.023B,ICD10CM
Fracture, S42.024A,ICD10CM
Fracture, S42.024B,ICD10CM
Fracture,S42.025A,ICD10CM
Fracture,S42.025B,ICD10CM
Fracture, S42.026A,ICD10CM
Fracture, S42.026B,ICD10CM
Fracture, S42.031A,ICD10CM
Fracture, S42.031B,ICD10CM
Fracture, S42.032A,ICD10CM
Fracture, S42.032B,ICD10CM
Fracture, S42.033A,ICD10CM
Fracture,S42.033B,ICD10CM
Fracture,S42.034A,ICD10CM
Fracture, S42.034B,ICD10CM
Fracture, S42.035A,ICD10CM
Fracture, S42.035B,ICD10CM
Fracture, S42.036A,ICD10CM
Fracture, S42.036B,ICD10CM
Fracture, S42.101A,ICD10CM
Fracture, S42.101B,ICD10CM
Fracture,S42.102A,ICD10CM
Fracture,S42.102B,ICD10CM
Fracture, S42.109A,ICD10CM
Fracture, S42.109B,ICD10CM
Fracture, S42.111A,ICD10CM
Fracture, S42.111B,ICD10CM
Fracture, S42.112A,ICD10CM
Fracture, S42.112B,ICD10CM
Fracture, S42.113A,ICD10CM
Fracture,S42.113B,ICD10CM
Fracture,S42.114A,ICD10CM
Fracture, S42.114B,ICD10CM
Fracture, S42.115A,ICD10CM
Fracture, S42.115B,ICD10CM
Fracture, S42.116A,ICD10CM
Fracture, S42.116B,ICD10CM
Fracture, S42.121A,ICD10CM
Fracture, S42.121B,ICD10CM
Fracture,S42.122A,ICD10CM
Fracture,S42.122B,ICD10CM
Fracture, S42.123A,ICD10CM
Fracture, S42.123B,ICD10CM
Fracture, S42.124A,ICD10CM
Fracture, S42.124B,ICD10CM
Fracture, S42.125A,ICD10CM
Fracture, S42.125B,ICD10CM
Fracture, S42.126A,ICD10CM
Fracture,S42.126B,ICD10CM
Fracture,S42.131A,ICD10CM
Fracture, S42.131B,ICD10CM
Fracture, S42.132A,ICD10CM
Fracture, S42.132B,ICD10CM
Fracture, S42.133A,ICD10CM
Fracture, S42.133B,ICD10CM
Fracture, S42.134A,ICD10CM
Fracture, S42.134B,ICD10CM
Fracture,S42.135A,ICD10CM
Fracture,S42.135B,ICD10CM
Fracture, S42.136A,ICD10CM
Fracture, S42.136B,ICD10CM
Fracture, S42.141A,ICD10CM
Fracture, S42.141B,ICD10CM
Fracture, S42.142A,ICD10CM
Fracture, S42.142B,ICD10CM
Fracture, S42.143A,ICD10CM
Fracture,S42.143B,ICD10CM
Fracture,S42.144A,ICD10CM
Fracture, S42.144B,ICD10CM
Fracture, S42.145A,ICD10CM
Fracture, S42.145B,ICD10CM
Fracture, S42.146A,ICD10CM
Fracture, S42.146B,ICD10CM
Fracture, S42.151A,ICD10CM
Fracture, S42.151B,ICD10CM
Fracture,S42.152A,ICD10CM
Fracture,S42.152B,ICD10CM
Fracture, S42.153A,ICD10CM
Fracture, S42.153B,ICD10CM
Fracture, S42.154A,ICD10CM
Fracture, S42.154B,ICD10CM
Fracture, S42.155A,ICD10CM
Fracture, S42.155B,ICD10CM
Fracture, S42.156A,ICD10CM
Fracture,S42.156B,ICD10CM
Fracture,S42.191A,ICD10CM
Fracture, S42.191B,ICD10CM
Fracture, S42.192A,ICD10CM
Fracture, S42.192B,ICD10CM
Fracture, S42.199A,ICD10CM
Fracture, S42.199B,ICD10CM
Fracture, S42.201A,ICD10CM
Fracture, S42.201B,ICD10CM
Fracture,S42.202A,ICD10CM
Fracture,S42.202B,ICD10CM
Fracture, S42.209A,ICD10CM
Fracture, S42.209B,ICD10CM
Fracture, S42.211A,ICD10CM
Fracture, S42.211B,ICD10CM
Fracture, S42.212A,ICD10CM
Fracture, S42.212B,ICD10CM
Fracture, S42.213A,ICD10CM
Fracture,S42.213B,ICD10CM
Fracture,S42.214A,ICD10CM
Fracture, S42.214B,ICD10CM
Fracture, S42.215A,ICD10CM
Fracture, S42.215B,ICD10CM
Fracture, S42.216A,ICD10CM
Fracture, S42.216B,ICD10CM
Fracture, S42.221A,ICD10CM
Fracture, S42.221B,ICD10CM
Fracture,S42.222A,ICD10CM
Fracture,S42.222B,ICD10CM
Fracture, S42.223A,ICD10CM
Fracture, S42.223B,ICD10CM
Fracture, S42.224A,ICD10CM
Fracture, S42.224B,ICD10CM
Fracture, S42.225A,ICD10CM
Fracture, S42.225B,ICD10CM
Fracture, S42.226A,ICD10CM
Fracture,S42.226B,ICD10CM
Fracture,S42.231A,ICD10CM
Fracture, S42.231B,ICD10CM
Fracture, S42.232A,ICD10CM
Fracture, S42.232B,ICD10CM
Fracture, S42.239A,ICD10CM
Fracture, S42.239B,ICD10CM
Fracture, S42.241A,ICD10CM
Fracture, S42.241B,ICD10CM
Fracture,S42.242A,ICD10CM
Fracture,S42.242B,ICD10CM
Fracture, S42.249A,ICD10CM
Fracture, S42.249B,ICD10CM
Fracture, S42.251A,ICD10CM
Fracture, S42.251B,ICD10CM
Fracture, S42.252A,ICD10CM
Fracture, S42.252B,ICD10CM
Fracture, S42.253A,ICD10CM
Fracture,S42.253B,ICD10CM
Fracture,S42.254A,ICD10CM
Fracture, S42.254B,ICD10CM
Fracture, S42.255A,ICD10CM
Fracture, S42.255B,ICD10CM
Fracture, S42.256A,ICD10CM
Fracture, S42.256B,ICD10CM
Fracture, S42.261A,ICD10CM
Fracture, S42.261B,ICD10CM
Fracture,S42.262A,ICD10CM
Fracture,S42.262B,ICD10CM
Fracture, S42.263A,ICD10CM
Fracture, S42.263B,ICD10CM
Fracture, S42.264A,ICD10CM
Fracture, S42.264B,ICD10CM
Fracture, S42.265A,ICD10CM
Fracture, S42.265B,ICD10CM
Fracture, S42.266A,ICD10CM
Fracture,S42.266B,ICD10CM
Fracture,S42.271A,ICD10CM
Fracture, S42.272A,ICD10CM
Fracture, S42.279A,ICD10CM
Fracture, S42.291A,ICD10CM
Fracture, S42.291B,ICD10CM
Fracture, S42.292A,ICD10CM
Fracture, S42.292B,ICD10CM
Fracture, S42.293A,ICD10CM
Fracture,S42.293B,ICD10CM
Fracture,S42.294A,ICD10CM
Fracture, S42.294B,ICD10CM
Fracture, S42.295A,ICD10CM
Fracture, S42.295B,ICD10CM
Fracture, S42.296A,ICD10CM
Fracture, S42.296B,ICD10CM
Fracture, S42.301A,ICD10CM
Fracture, S42.301B,ICD10CM
Fracture,S42.302A,ICD10CM
Fracture,S42.302B,ICD10CM
Fracture, S42.309A,ICD10CM
Fracture, S42.309B,ICD10CM
Fracture, S42.311A,ICD10CM
Fracture, S42.312A,ICD10CM
Fracture, S42.319A,ICD10CM
Fracture, S42.321A,ICD10CM
Fracture, S42.321B,ICD10CM
Fracture,S42.322A,ICD10CM
Fracture,S42.322B,ICD10CM
Fracture, S42.323A,ICD10CM
Fracture, S42.323B,ICD10CM
Fracture, S42.324A,ICD10CM
Fracture, S42.324B,ICD10CM
Fracture, S42.325A,ICD10CM
Fracture, S42.325B,ICD10CM
Fracture, S42.326A,ICD10CM
Fracture,S42.326B,ICD10CM
Fracture,S42.331A,ICD10CM
Fracture, S42.331B,ICD10CM
Fracture, S42.332A,ICD10CM
Fracture, S42.332B,ICD10CM
Fracture, S42.333A,ICD10CM
Fracture, S42.333B,ICD10CM
Fracture, S42.334A,ICD10CM
Fracture, S42.334B,ICD10CM
Fracture,S42.335A,ICD10CM
Fracture,S42.335B,ICD10CM
Fracture, S42.336A,ICD10CM
Fracture, S42.336B,ICD10CM
Fracture, S42.341A,ICD10CM
Fracture, S42.341B,ICD10CM
Fracture, S42.342A,ICD10CM
Fracture, S42.342B,ICD10CM
Fracture, S42.343A,ICD10CM
Fracture,S42.343B,ICD10CM
Fracture,S42.344A,ICD10CM
Fracture, S42.344B,ICD10CM
Fracture, S42.345A,ICD10CM
Fracture, S42.345B,ICD10CM
Fracture, S42.346A,ICD10CM
Fracture, S42.346B,ICD10CM
Fracture, S42.351A,ICD10CM
Fracture, S42.351B,ICD10CM
Fracture,S42.352A,ICD10CM
Fracture,S42.352B,ICD10CM
Fracture, S42.353A,ICD10CM
Fracture, S42.353B,ICD10CM
Fracture, S42.354A,ICD10CM
Fracture, S42.354B,ICD10CM
Fracture, S42.355A,ICD10CM
Fracture, S42.355B,ICD10CM
Fracture, S42.356A,ICD10CM
Fracture,S42.356B,ICD10CM
Fracture,S42.361A,ICD10CM
Fracture, S42.361B,ICD10CM
Fracture, S42.362A,ICD10CM
Fracture, S42.362B,ICD10CM
Fracture, S42.363A,ICD10CM
Fracture, S42.363B,ICD10CM
Fracture, S42.364A,ICD10CM
Fracture, S42.364B,ICD10CM
Fracture,S42.365A,ICD10CM
Fracture,S42.365B,ICD10CM
Fracture, S42.366A,ICD10CM
Fracture, S42.366B,ICD10CM
Fracture, S42.391A,ICD10CM
Fracture, S42.391B,ICD10CM
Fracture, S42.392A,ICD10CM
Fracture, S42.392B,ICD10CM
Fracture, S42.399A,ICD10CM
Fracture,S42.399B,ICD10CM
Fracture,S42.401A,ICD10CM
Fracture, S42.401B,ICD10CM
Fracture, S42.402A,ICD10CM
Fracture, S42.402B,ICD10CM
Fracture, S42.409A,ICD10CM
Fracture, S42.409B,ICD10CM
Fracture, S42.411A,ICD10CM
Fracture, S42.411B,ICD10CM
Fracture,S42.412A,ICD10CM
Fracture,S42.412B,ICD10CM
Fracture, S42.413A,ICD10CM
Fracture, S42.413B,ICD10CM
Fracture, S42.414A,ICD10CM
Fracture, S42.414B,ICD10CM
Fracture, S42.415A,ICD10CM
Fracture, S42.415B,ICD10CM
Fracture, S42.416A,ICD10CM
Fracture,S42.416B,ICD10CM
Fracture,S42.421A,ICD10CM
Fracture, S42.421B,ICD10CM
Fracture, S42.422A,ICD10CM
Fracture, S42.422B,ICD10CM
Fracture, S42.423A,ICD10CM
Fracture, S42.423B,ICD10CM
Fracture, S42.424A,ICD10CM
Fracture, S42.424B,ICD10CM
Fracture,S42.425A,ICD10CM
Fracture,S42.425B,ICD10CM
Fracture, S42.426A,ICD10CM
Fracture, S42.426B,ICD10CM
Fracture, S42.431A,ICD10CM
Fracture, S42.431B,ICD10CM
Fracture, S42.432A,ICD10CM
Fracture, S42.432B,ICD10CM
Fracture, S42.433A,ICD10CM
Fracture,S42.433B,ICD10CM
Fracture,S42.434A,ICD10CM
Fracture, S42.434B,ICD10CM
Fracture, S42.435A,ICD10CM
Fracture, S42.435B,ICD10CM
Fracture, S42.436A,ICD10CM
Fracture, S42.436B,ICD10CM
Fracture, S42.441A,ICD10CM
Fracture, S42.441B,ICD10CM
Fracture,S42.442A,ICD10CM
Fracture,S42.442B,ICD10CM
Fracture, S42.443A,ICD10CM
Fracture, S42.443B,ICD10CM
Fracture, S42.444A,ICD10CM
Fracture, S42.444B,ICD10CM
Fracture, S42.445A,ICD10CM
Fracture, S42.445B,ICD10CM
Fracture, S42.446A,ICD10CM
Fracture,S42.446B,ICD10CM
Fracture,S42.447A,ICD10CM
Fracture, S42.447B,ICD10CM
Fracture, S42.448A,ICD10CM
Fracture, S42.448B,ICD10CM
Fracture, S42.449A,ICD10CM
Fracture, S42.449B,ICD10CM
Fracture, S42.451A,ICD10CM
Fracture, S42.451B,ICD10CM
Fracture,S42.452A,ICD10CM
Fracture,S42.452B,ICD10CM
Fracture, S42.453A,ICD10CM
Fracture, S42.453B,ICD10CM
Fracture, S42.454A,ICD10CM
Fracture, S42.454B,ICD10CM
Fracture, S42.455A,ICD10CM
Fracture, S42.455B,ICD10CM
Fracture, S42.456A,ICD10CM
Fracture,S42.456B,ICD10CM
Fracture,S42.461A,ICD10CM
Fracture, S42.461B,ICD10CM
Fracture, S42.462A,ICD10CM
Fracture, S42.462B,ICD10CM
Fracture, S42.463A,ICD10CM
Fracture, S42.463B,ICD10CM
Fracture, S42.464A,ICD10CM
Fracture, S42.464B,ICD10CM
Fracture,S42.465A,ICD10CM
Fracture,S42.465B,ICD10CM
Fracture, S42.466A,ICD10CM
Fracture, S42.466B,ICD10CM
Fracture, S42.471A,ICD10CM
Fracture, S42.471B,ICD10CM
Fracture, S42.472A,ICD10CM
Fracture, S42.472B,ICD10CM
Fracture, S42.473A,ICD10CM
Fracture,S42.473B,ICD10CM
Fracture,S42.474A,ICD10CM
Fracture, S42.474B,ICD10CM
Fracture, S42.475A,ICD10CM
Fracture, S42.475B,ICD10CM
Fracture, S42.476A,ICD10CM
Fracture, S42.476B,ICD10CM
Fracture, S42.481A,ICD10CM
Fracture, S42.482A,ICD10CM
Fracture,S42.489A,ICD10CM
Fracture,S42.491A,ICD10CM
Fracture, S42.491B,ICD10CM
Fracture, S42.492A,ICD10CM
Fracture, S42.492B,ICD10CM
Fracture, S42.493A,ICD10CM
Fracture, S42.493B,ICD10CM
Fracture, S42.494A,ICD10CM
Fracture, S42.494B,ICD10CM
Fracture,S42.495A,ICD10CM
Fracture,S42.495B,ICD10CM
Fracture, S42.496A,ICD10CM
Fracture, S42.496B,ICD10CM
Fracture, S42.90XA,ICD10CM
Fracture, S42.90XB,ICD10CM
Fracture, S42.91XA,ICD10CM
Fracture, S42.91XB,ICD10CM
Fracture, S42.92XA,ICD10CM
Fracture,S42.92XB,ICD10CM
Fracture,S49.001A,ICD10CM
Fracture, S49.002A,ICD10CM
Fracture, S49.009A,ICD10CM
Fracture, S49.011A,ICD10CM
Fracture, S49.012A,ICD10CM
Fracture, S49.019A,ICD10CM
Fracture, S49.021A,ICD10CM
Fracture, S49.022A,ICD10CM
Fracture,S49.029A,ICD10CM
Fracture,S49.031A,ICD10CM
Fracture, S49.032A,ICD10CM
Fracture, S49.039A,ICD10CM
Fracture, S49.041A,ICD10CM
Fracture, S49.042A,ICD10CM
Fracture, S49.049A,ICD10CM
Fracture, S49.091A,ICD10CM
Fracture, S49.092A,ICD10CM
Fracture,S49.099A,ICD10CM
Fracture,S49.101A,ICD10CM
Fracture, S49.102A,ICD10CM
Fracture, S49.109A,ICD10CM
Fracture, S49.111A,ICD10CM
Fracture, S49.112A,ICD10CM
Fracture, S49.119A,ICD10CM
Fracture, S49.121A,ICD10CM
Fracture, S49.122A,ICD10CM
Fracture,S49.129A,ICD10CM
Fracture,S49.131A,ICD10CM
Fracture, S49.132A,ICD10CM
Fracture, S49.139A,ICD10CM
Fracture, S49.141A,ICD10CM
Fracture, S49.142A,ICD10CM
Fracture, S49.149A,ICD10CM
Fracture, S49.191A,ICD10CM
Fracture, S49.192A,ICD10CM
Fracture,S49.199A,ICD10CM
Fracture,S52.001A,ICD10CM
Fracture, S52.001B,ICD10CM
Fracture, S52.001C,ICD10CM
Fracture, S52.002A,ICD10CM
Fracture, S52.002B,ICD10CM
Fracture, S52.002C,ICD10CM
Fracture, S52.009A,ICD10CM
Fracture, S52.009B,ICD10CM
Fracture,S52.009C,ICD10CM
Fracture,S52.011A,ICD10CM
Fracture, S52.012A,ICD10CM
Fracture, S52.019A,ICD10CM
Fracture, S52.021A,ICD10CM
Fracture, S52.021B,ICD10CM
Fracture, S52.021C,ICD10CM
Fracture, S52.022A,ICD10CM
Fracture, S52.022B,ICD10CM
Fracture,S52.022C,ICD10CM
Fracture,S52.023A,ICD10CM
Fracture, S52.023B,ICD10CM
Fracture, S52.023C,ICD10CM
Fracture, S52.024A,ICD10CM
Fracture, S52.024B,ICD10CM
Fracture, S52.024C,ICD10CM
Fracture, S52.025A,ICD10CM
Fracture, S52.025B,ICD10CM
Fracture,S52.025C,ICD10CM
Fracture,S52.026A,ICD10CM
Fracture, S52.026B,ICD10CM
Fracture, S52.026C,ICD10CM
Fracture, S52.031A,ICD10CM
Fracture, S52.031B,ICD10CM
Fracture, S52.031C,ICD10CM
Fracture, S52.032A,ICD10CM
Fracture, S52.032B,ICD10CM
Fracture,S52.032C,ICD10CM
Fracture,S52.033A,ICD10CM
Fracture, S52.033B,ICD10CM
Fracture, S52.033C,ICD10CM
Fracture, S52.034A,ICD10CM
Fracture, S52.034B,ICD10CM
Fracture, S52.034C,ICD10CM
Fracture, S52.035A,ICD10CM
Fracture, S52.035B,ICD10CM
Fracture,S52.035C,ICD10CM
Fracture,S52.036A,ICD10CM
Fracture, S52.036B,ICD10CM
Fracture, S52.036C,ICD10CM
Fracture, S52.041A,ICD10CM
Fracture, S52.041B,ICD10CM
Fracture, S52.041C,ICD10CM
Fracture, S52.042A,ICD10CM
Fracture, S52.042B,ICD10CM
Fracture,S52.042C,ICD10CM
Fracture,S52.043A,ICD10CM
Fracture, S52.043B,ICD10CM
Fracture, S52.043C,ICD10CM
Fracture, S52.044A,ICD10CM
Fracture, S52.044B,ICD10CM
Fracture, S52.044C,ICD10CM
Fracture, S52.045A,ICD10CM
Fracture, S52.045B,ICD10CM
Fracture,S52.045C,ICD10CM
Fracture,S52.046A,ICD10CM
Fracture, S52.046B,ICD10CM
Fracture, S52.046C,ICD10CM
Fracture, S52.091A,ICD10CM
Fracture, S52.091B,ICD10CM
Fracture, S52.091C,ICD10CM
Fracture, S52.092A,ICD10CM
Fracture, S52.092B,ICD10CM
Fracture,S52.092C,ICD10CM
Fracture,S52.099A,ICD10CM
Fracture, S52.099B,ICD10CM
Fracture, S52.099C,ICD10CM
Fracture, S52.101A,ICD10CM
Fracture, S52.101B,ICD10CM
Fracture, S52.101C,ICD10CM
Fracture, S52.102A,ICD10CM
Fracture, S52.102B,ICD10CM
Fracture,S52.102C,ICD10CM
Fracture,S52.109A,ICD10CM
Fracture, S52.109B,ICD10CM
Fracture, S52.109C,ICD10CM
Fracture, S52.111A,ICD10CM
Fracture, S52.112A,ICD10CM
Fracture, S52.119A,ICD10CM
Fracture, S52.121A,ICD10CM
Fracture, S52.121B,ICD10CM
Fracture,S52.121C,ICD10CM
Fracture,S52.122A,ICD10CM
Fracture, S52.122B,ICD10CM
Fracture, S52.122C,ICD10CM
Fracture, S52.123A,ICD10CM
Fracture, S52.123B,ICD10CM
Fracture, S52.123C,ICD10CM
Fracture, S52.124A,ICD10CM
Fracture, S52.124B,ICD10CM
Fracture,S52.124C,ICD10CM
Fracture,S52.125A,ICD10CM
Fracture, S52.125B,ICD10CM
Fracture, S52.125C,ICD10CM
Fracture, S52.126A,ICD10CM
Fracture, S52.126B,ICD10CM
Fracture, S52.126C,ICD10CM
Fracture, S52.131A,ICD10CM
Fracture, S52.131B,ICD10CM
Fracture,S52.131C,ICD10CM
Fracture,S52.132A,ICD10CM
Fracture, S52.132B,ICD10CM
Fracture, S52.132C,ICD10CM
Fracture, S52.133A,ICD10CM
Fracture, S52.133B,ICD10CM
Fracture, S52.133C,ICD10CM
Fracture, S52.134A,ICD10CM
Fracture, S52.134B,ICD10CM
Fracture,S52.134C,ICD10CM
Fracture,S52.135A,ICD10CM
Fracture, S52.135B,ICD10CM
Fracture, S52.135C,ICD10CM
Fracture, S52.136A,ICD10CM
Fracture, S52.136B,ICD10CM
Fracture, S52.136C,ICD10CM
Fracture, S52.181A,ICD10CM
Fracture, S52.181B,ICD10CM
Fracture,S52.181C,ICD10CM
Fracture,S52.182A,ICD10CM
Fracture, S52.182B,ICD10CM
Fracture, S52.182C,ICD10CM
Fracture, S52.189A,ICD10CM
Fracture, S52.189B,ICD10CM
Fracture, S52.189C,ICD10CM
Fracture, S52.201A,ICD10CM
Fracture, S52.201B,ICD10CM
Fracture,S52.201C,ICD10CM
Fracture,S52.202A,ICD10CM
Fracture, S52.202B,ICD10CM
Fracture, S52.202C,ICD10CM
Fracture, S52.209A,ICD10CM
Fracture, S52.209B,ICD10CM
Fracture, S52.209C,ICD10CM
Fracture, S52.211A,ICD10CM
Fracture, S52.212A,ICD10CM
Fracture,S52.219A,ICD10CM
Fracture,S52.221A,ICD10CM
Fracture, S52.221B,ICD10CM
Fracture, S52.221C,ICD10CM
Fracture, S52.222A,ICD10CM
Fracture, S52.222B,ICD10CM
Fracture, S52.222C,ICD10CM
Fracture, S52.223A,ICD10CM
Fracture, S52.223B,ICD10CM
Fracture,S52.223C,ICD10CM
Fracture,S52.224A,ICD10CM
Fracture, S52.224B,ICD10CM
Fracture, S52.224C,ICD10CM
Fracture, S52.225A,ICD10CM
Fracture, S52.225B,ICD10CM
Fracture, S52.225C,ICD10CM
Fracture, S52.226A,ICD10CM
Fracture, S52.226B,ICD10CM
Fracture,S52.226C,ICD10CM
Fracture,S52.231A,ICD10CM
Fracture, S52.231B,ICD10CM
Fracture, S52.231C,ICD10CM
Fracture, S52.232A,ICD10CM
Fracture, S52.232B,ICD10CM
Fracture, S52.232C,ICD10CM
Fracture, S52.233A,ICD10CM
Fracture, S52.233B,ICD10CM
Fracture,S52.233C,ICD10CM
Fracture,S52.234A,ICD10CM
Fracture, S52.234B,ICD10CM
Fracture, S52.234C,ICD10CM
Fracture, S52.235A,ICD10CM
Fracture, S52.235B,ICD10CM
Fracture, S52.235C,ICD10CM
Fracture, S52.236A,ICD10CM
Fracture, S52.236B,ICD10CM
Fracture,S52.236C,ICD10CM
Fracture,S52.241A,ICD10CM
Fracture, S52.241B,ICD10CM
